,id,midi_unformatted,year,midi_query,midi,match_score
198,8433,MacDonald/Mocking Bird Rag.mid,1912.0,macdonald-mocking_bird_rag,macdonald-mocking_bird_rag__macdonald.mid,78
199,8444,MacDonald/Modesty Rag.mid,1920.0,macdonald-modesty_rag,macdonald-modesty_rag__macdonald.mid,74
200,8531,MacDonald/Moose Rag.mid,1910.0,macdonald-moose_rag,macdonald-moose_rag__macdonald.mid,72
201,8577,MacDonald/Motor Bus.mid,1914.0,macdonald-motor_bus,macdonald-motor_bus__macdonald.mid,72
202,8650,MacDonald/Music Box Rag  The.mid,1912.0,macdonald-music_box_rag__the,macdonald-music_box_rag_the__macdonald.mid,77
203,8669,MacDonald/My Ann Elizer.mid,1898.0,macdonald-my_ann_elizer,macdonald-my_ann_elizer__macdonald.mid,75
204,8847,MacDonald/Nappy Lee.mid,1903.0,macdonald-nappy_lee,macdonald-nappy_lee__macdonald.mid,72
205,9285,MacDonald/Oh  You Devil.mid,1909.0,macdonald-oh__you_devil,macdonald-oh_you_devil__macdonald.mid,73
206,9379,MacDonald/Old Virginia Rag.mid,1907.0,macdonald-old_virginia_rag,macdonald-old_virginia_rag__macdonald.mid,78
207,9395,MacDonald/Ole Virginny Barbecue.mid,1899.0,macdonald-ole_virginny_barbecue,macdonald-ole_virginny_barbecue__macdonald.mid,81
208,9419,MacDonald/On Easy Street.mid,1901.0,macdonald-on_easy_street,macdonald-on_easy_street__macdonald.mid,76
209,9420,MacDonald/On Emancipation Day.mid,1902.0,macdonald-on_emancipation_day,macdonald-on_emancipation_day__macdonald.mid,79
210,9478,MacDonald/One O' Them Things?.mid,1904.0,macdonald-one_o_them_things,macdonald-one_o_them_things__macdonald.mid,78
211,9768,MacDonald/Peaceful Henry.mid,1901.0,macdonald-peaceful_henry,macdonald-peaceful_henry__macdonald.mid,76
212,9775,MacDonald/Peaches And Cream.mid,1905.0,macdonald-peaches_and_cream,macdonald-peaches_and_cream__macdonald.mid,78
213,10149,MacDonald/Poison Rag.mid,2009.0,macdonald-poison_rag,macdonald-poison_rag__macdonald.mid,73
214,10305,MacDonald/Pride Of Bucktown  The.mid,1897.0,macdonald-pride_of_bucktown__the,macdonald-pride_of_bucktown_the__macdonald.mid,79
215,10428,MacDonald/Queen Of Love.mid,1901.0,macdonald-queen_of_love,macdonald-queen_of_love__macdonald.mid,75
216,10440,MacDonald/Queen Rag  The.mid,1911.0,macdonald-queen_rag__the,macdonald-queen_rag_the__macdonald.mid,74
217,10441,MacDonald/Queen Raglin.mid,1902.0,macdonald-queen_raglin,macdonald-queen_raglin__macdonald.mid,75
218,10585,MacDonald/Rag Pickers Rag  The.mid,1901.0,macdonald-rag_pickers_rag__the,macdonald-rag_pickers_rag_the__macdonald.mid,78
219,10601,MacDonald/Rag Time Chimes.mid,1911.0,macdonald-rag_time_chimes,macdonald-rag_time_chimes__macdonald.mid,77
220,10649,MacDonald/Rag-Alley Dream.mid,1902.0,macdonald-ragalley_dream,macdonald-ragalley_dream__macdonald.mid,76
221,10705,MacDonald/Ragged Terry.mid,1913.0,macdonald-ragged_terry,macdonald-ragged_terry__macdonald.mid,75
222,10750,MacDonald/Raggy Rag.mid,1909.0,macdonald-raggy_rag,macdonald-raggy_rag__macdonald.mid,72
223,10778,MacDonald/Rags And Tatters.mid,1900.0,macdonald-rags_and_tatters,macdonald-rags_and_tatters__macdonald.mid,78
224,10780,MacDonald/Rags To Burn.mid,1899.0,macdonald-rags_to_burn,macdonald-rags_to_burn__macdonald.mid,75
225,10966,MacDonald/Ragtime Oriole.mid,1911.0,macdonald-ragtime_oriole,macdonald-ragtime_oriole__macdonald.mid,76
226,11053,MacDonald/Ragtime Violin!.mid,1911.0,macdonald-ragtime_violin,macdonald-ragtime_violin__macdonald.mid,76
227,11166,MacDonald/Rats!!!.mid,1914.0,macdonald-rats,macdonald-rats__macdonald.mid,65
228,11169,MacDonald/Rattler Rag  The.mid,1912.0,macdonald-rattler_rag__the,macdonald-rattler_rag_the__macdonald.mid,76
229,11355,MacDonald/Reindeer.mid,1915.0,macdonald-reindeer,macdonald-reindeer__macdonald.mid,71
230,11643,MacDonald/Royal Flush.mid,1911.0,macdonald-royal_flush,macdonald-royal_flush__macdonald.mid,74
231,11838,MacDonald/Sapho Rag.mid,1909.0,macdonald-sapho_rag,macdonald-sapho_rag__macdonald.mid,72
232,11850,MacDonald/Saskatoon.mid,1915.0,macdonald-saskatoon,macdonald-saskatoon__macdonald.mid,72
233,11949,MacDonald/Scroochin' Up Rag.mid,1911.0,macdonald-scroochin_up_rag,macdonald-scroochin_up_rag__macdonald.mid,78
234,12054,MacDonald/Shake Yo' Dusters.mid,1898.0,macdonald-shake_yo_dusters,macdonald-shake_yo_dusters__macdonald.mid,78
235,12063,MacDonald/Shamrock Rag.mid,1916.0,macdonald-shamrock_rag,macdonald-shamrock_rag__macdonald.mid,75
236,12082,MacDonald/Sheath  The.mid,1908.0,macdonald-sheath__the,macdonald-sheath_the__macdonald.mid,71
237,12327,MacDonald/Sleepy Lou.mid,1906.0,macdonald-sleepy_lou,macdonald-sleepy_lou__macdonald.mid,73
238,12332,MacDonald/Sleepy Sidney.mid,1907.0,macdonald-sleepy_sidney,macdonald-sleepy_sidney__macdonald.mid,75
239,12392,MacDonald/Smiler  The.mid,1907.0,macdonald-smiler__the,macdonald-smiler_the__macdonald.mid,71
240,12457,MacDonald/Snowball Babe.mid,1900.0,macdonald-snowball_babe,macdonald-snowball_babe__macdonald.mid,75
241,12599,MacDonald/Sour Grapes.mid,1912.0,macdonald-sour_grapes,macdonald-sour_grapes__macdonald.mid,74
242,12922,MacDonald/Stoptime.mid,1910.0,macdonald-stoptime,macdonald-stoptime__macdonald.mid,71
243,13038,"MacDonald/Summer Breeze, A.mid",1903.0,macdonald-summer_breeze_a,macdonald-summer_breeze_a__macdonald.mid,77
244,13140,MacDonald/Sure Fire Rag.mid,1910.0,macdonald-sure_fire_rag,macdonald-sure_fire_rag__macdonald.mid,75
245,13158,MacDonald/Swamptown Shuffle.mid,1902.0,macdonald-swamptown_shuffle,macdonald-swamptown_shuffle__macdonald.mid,78
246,13264,MacDonald/Swipesy.mid,1900.0,macdonald-swipesy,macdonald-swipesy__macdonald.mid,69
247,13504,MacDonald/Temptation Rag.mid,1909.0,macdonald-temptation_rag,macdonald-temptation_rag__macdonald.mid,76
248,13533,"MacDonald/Tennessee Tantalizer, A.mid",1900.0,macdonald-tennessee_tantalizer_a,macdonald-tennessee_tantalizer_a__macdonald.mid,81
249,13552,MacDonald/Texas Fox Trot.mid,1915.0,macdonald-texas_fox_trot,macdonald-texas_fox_trot__macdonald.mid,76
250,13631,MacDonald/That Demon Rag.mid,1911.0,macdonald-that_demon_rag,macdonald-that_demon_rag__macdonald.mid,76
251,13678,MacDonald/That Gosh-Darned Two Step Rag.mid,1913.0,macdonald-that_goshdarned_two_step_rag,macdonald-that_goshdarned_two_step_rag__macdonald.mid,84
252,13687,MacDonald/That Hindu Rag.mid,1910.0,macdonald-that_hindu_rag,macdonald-that_hindu_rag__macdonald.mid,76
253,13844,MacDonald/That Teasin' Rag.mid,1903.0,macdonald-that_teasin_rag,macdonald-that_teasin_rag__macdonald.mid,77
254,13849,MacDonald/That Texas Rag.mid,1913.0,macdonald-that_texas_rag,macdonald-that_texas_rag__macdonald.mid,76
255,14125,MacDonald/Toboggan Rag.mid,1912.0,macdonald-toboggan_rag,macdonald-toboggan_rag__macdonald.mid,75
256,14178,MacDonald/Too Much Mustard (Tres Moutarde).mid,1911.0,macdonald-too_much_mustard_tres_moutarde,macdonald-too_much_mustard_tres_moutarde__macdonald.mid,84
257,14179,MacDonald/Too Much Raspberry.mid,1916.0,macdonald-too_much_raspberry,macdonald-too_much_raspberry__macdonald.mid,79
258,14211,"MacDonald/Totally Different Rag, A.mid",1910.0,macdonald-totally_different_rag_a,macdonald-totally_different_rag_a__macdonald.mid,81
259,14762,MacDonald/Walkin' On De Rainbow Road.mid,1899.0,macdonald-walkin_on_de_rainbow_road,macdonald-walkin_on_de_rainbow_road__macdonald.mid,82
260,14888,MacDonald/Weary Walker's March.mid,1895.0,macdonald-weary_walkers_march,macdonald-weary_walkers_march__macdonald.mid,79
261,15155,MacDonald/White Wash Man The.mid,1908.0,macdonald-white_wash_man_the,macdonald-white_wash_man_the__macdonald.mid,79
262,15169,MacDonald/Who Let The Cows Out?.mid,1910.0,macdonald-who_let_the_cows_out,macdonald-who_let_the_cows_out__macdonald.mid,80
263,15181,MacDonald/Whoa! Maud.mid,1905.0,macdonald-whoa_maud,macdonald-whoa_maud__macdonald.mid,72
264,15212,MacDonald/Why We Smile.mid,1903.0,macdonald-why_we_smile,macdonald-why_we_smile__macdonald.mid,75
265,15224,MacDonald/Wild Cherries.mid,1908.0,macdonald-wild_cherries,macdonald-wild_cherries__macdonald.mid,75
266,4688,"Perry, incl ex Perry/Georgia Echoes.mid",1903.0,perry_incl_ex_perry-georgia_echoes,perry_incl_ex_perry-georgia_echoes__perry.mid,86
267,11797,"Perry, incl ex Perry/Sambo At De Cake Walk.mid",1896.0,perry_incl_ex_perry-sambo_at_de_cake_walk,perry_incl_ex_perry-sambo_at_de_cake_walk__perry.mid,88
268,10914,Old Web & PRT/Ragtime In The Hollow.mid,,old_web__prt-ragtime_in_the_hollow,old_web__prt-ragtime_in_the_hollow__tichenor_ex_old_web.mid,73
269,868,"Misc Sequencers, unks/Beaumont Rag.mid",1928.0,misc_sequencers_unks-beaumont_rag,misc_sequencers_unks-beaumont_rag__unk_ex_snead.mid,79
270,4669,"Misc Sequencers, unks/General Lavine Eccentric.mid",1913.0,misc_sequencers_unks-general_lavine_eccentric,misc_sequencers_unks-general_lavine_eccentric__unk_ex_intartaglia.mid,79
271,13293,"Misc Sequencers, unks/Syncopated Clock  The.mid",1951.0,misc_sequencers_unks-syncopated_clock__the,misc_sequencers_unks-syncopated_clock_the__unk_ex_cmm.mid,83
272,4627,O'Dell/Garden Walk  The.mid,1996.0,odell-garden_walk__the,odell-garden_walk_the__odell.mid,78
273,7816,O'Dell/Mad Scientist Rag.mid,2001.0,odell-mad_scientist_rag,odell-mad_scientist_rag__odell.mid,81
274,8543,O'Dell/Morgan Hill Rag.mid,2007.0,odell-morgan_hill_rag,odell-morgan_hill_rag__odell.mid,79
275,9563,O'Dell/Osawatomie.mid,2007.0,odell-osawatomie,odell-osawatomie__odell.mid,74
276,10321,O'Dell/Priority Rag.mid,2004.0,odell-priority_rag,odell-priority_rag__odell.mid,77
277,13453,O'Dell/Tattle-Tale Rag.mid,2003.0,odell-tattletale_rag,odell-tattletale_rag__odell.mid,78
278,10906,"O'Dell/Rag-Time Hullabaloo, A.mid",2008.0,odell-ragtime_hullabaloo_a,odell-ragtime_hullabaloo_a__odell.mid,83
279,94,Crausaz & Orton/Aeoleus.mid,1974.0,crausaz__orton-aeoleus,crausaz__orton-sparkles__crausaz.mid,69
280,200,Crausaz & Orton/Alabama Hoe Down.mid,1899.0,crausaz__orton-alabama_hoe_down,crausaz__orton-alabama_hoe_down__crausaz.mid,83
281,234,Crausaz & Orton/Alakeefic.mid,1970.0,crausaz__orton-alakeefic,crausaz__orton-alakeefic__orton_ex_gordon.mid,70
282,801,Crausaz & Orton/Barbecue Rag.mid,1909.0,crausaz__orton-barbecue_rag,crausaz__orton-barbecue_rag__crausaz.mid,81
283,881,Crausaz & Orton/Beauty Queen.mid,1953.0,crausaz__orton-beauty_queen,crausaz__orton-beauty_queen__crausaz_ex_gordon.mid,70
284,1077,Crausaz & Orton/Black Cinderella.mid,1900.0,crausaz__orton-black_cinderella,crausaz__orton-black_cinderella__crausaz.mid,83
285,1105,Crausaz & Orton/Black Panther.mid,1933.0,crausaz__orton-black_panther,crausaz__orton-black_panther__crausaz.mid,81
286,1111,Crausaz & Orton/Black Rose.mid,1957.0,crausaz__orton-black_rose,crausaz__orton-old_black_joe__crausaz.mid,70
287,1193,Crausaz & Orton/Blue Grass Beauties.mid,1902.0,crausaz__orton-blue_grass_beauties,crausaz__orton-blue_grass_beauties__crausaz.mid,84
288,1197,Crausaz & Orton/Blue Grass Queen  The.mid,1901.0,crausaz__orton-blue_grass_queen__the,crausaz__orton-blue_grass_queen_the__crausaz.mid,83
289,1305,Crausaz & Orton/Bomb Shell.mid,1909.0,crausaz__orton-bomb_shell,crausaz__orton-bomb_shell__crausaz.mid,79
290,1494,Crausaz & Orton/Buccaneer  The.mid,1911.0,crausaz__orton-buccaneer__the,crausaz__orton-buccaneer_the__crausaz.mid,80
291,1526,Crausaz & Orton/Bugavue Rag  The.mid,1902.0,crausaz__orton-bugavue_rag__the,crausaz__orton-bugavue_rag_the__crausaz.mid,81
292,1568,"Crausaz & Orton/Bundle Of Rags, A.mid",1897.0,crausaz__orton-bundle_of_rags_a,crausaz__orton-bundle_of_rags_a__crausaz.mid,83
293,1707,Crausaz & Orton/Cakewalk Jubilee.mid,1977.0,crausaz__orton-cakewalk_jubilee,crausaz__orton-cakewalk_jubilee__crausaz_ex_gordon.mid,73
294,1766,Crausaz & Orton/Campmeetin' Echoes.mid,1921.0,crausaz__orton-campmeetin_echoes,crausaz__orton-campmeetin_echoes__crausaz.mid,83
295,1923,Crausaz & Orton/Castle Square.mid,1914.0,crausaz__orton-castle_square,crausaz__orton-castle_square__crausaz.mid,81
296,1939,"Crausaz & Orton/Catchy Thing, A.mid",1905.0,crausaz__orton-catchy_thing_a,crausaz__orton-catchy_thing_a__crausaz.mid,82
297,1987,Crausaz & Orton/Cerise.mid,1914.0,crausaz__orton-cerise,crausaz__orton-cerise__crausaz.mid,76
298,2074,Crausaz & Orton/Cherry Pie.mid,1951.0,crausaz__orton-cherry_pie,crausaz__orton-cherry_pie__crausaz_ex_gordon.mid,68
299,2105,Crausaz & Orton/Chicken Parade  The.mid,1901.0,crausaz__orton-chicken_parade__the,crausaz__orton-chicken_parade_the__crausaz.mid,82
300,2123,Crausaz & Orton/Chiff Chaff.mid,1977.0,crausaz__orton-chiff_chaff,crausaz__orton-chiff_chaff__orton_ex_gordon.mid,71
301,2168,Crausaz & Orton/Chitterlin' Strut.mid,1924.0,crausaz__orton-chitterlin_strut,crausaz__orton-chitterlin_strut__crausaz.mid,83
302,2176,Crausaz & Orton/Chocolate Drops.mid,1902.0,crausaz__orton-chocolate_drops,crausaz__orton-chocolate_drops__crausaz.mid,82
303,2189,Crausaz & Orton/Chopiano.mid,1922.0,crausaz__orton-chopiano,crausaz__orton-chopiano__crausaz.mid,78
304,2212,Crausaz & Orton/Chrystal Chimes.mid,1900.0,crausaz__orton-chrystal_chimes,crausaz__orton-chrystal_chimes__crausaz.mid,82
305,2229,Crausaz & Orton/Cindy Belle.mid,1967.0,crausaz__orton-cindy_belle,crausaz__orton-cindy_belle__crausaz_ex_gordon.mid,69
306,2288,Crausaz & Orton/Climax  The.mid,1900.0,crausaz__orton-climax__the,crausaz__orton-climax_the__crausaz.mid,78
307,2322,Crausaz & Orton/Club Cabin  The.mid,1903.0,crausaz__orton-club_cabin__the,crausaz__orton-club_cabin_the__crausaz.mid,81
308,2382,Crausaz & Orton/Colored Chappies  The.mid,1902.0,crausaz__orton-colored_chappies__the,crausaz__orton-colored_chappies_the__crausaz.mid,83
309,2405,Crausaz & Orton/Combination Salad.mid,1916.0,crausaz__orton-combination_salad,crausaz__orton-combination_salad__crausaz.mid,83
310,2464,Crausaz & Orton/Coney Island Dip  The.mid,1901.0,crausaz__orton-coney_island_dip__the,crausaz__orton-coney_island_dip_the__crausaz.mid,83
311,2465,Crausaz & Orton/Coney Island Girl  The.mid,1906.0,crausaz__orton-coney_island_girl__the,crausaz__orton-coney_island_girl_the__crausaz.mid,84
312,2468,Crausaz & Orton/Coney Island Tickle.mid,1906.0,crausaz__orton-coney_island_tickle,crausaz__orton-coney_island_tickle__crausaz.mid,84
313,2588,Crausaz & Orton/Coppertop.mid,1973.0,crausaz__orton-coppertop,crausaz__orton-coppertop__cruasaz_ex_gordon.mid,68
314,2751,Crausaz & Orton/Crazy Sam.mid,,crausaz__orton-crazy_sam,crausaz__orton-crazy_sam__crausaz.mid,79
315,2764,Crausaz & Orton/Creole Beauty.mid,,crausaz__orton-creole_beauty,crausaz__orton-creole_beauty__crausaz_ex_gordon.mid,71
316,2828,Crausaz & Orton/Cubist.mid,1918.0,crausaz__orton-cubist,crausaz__orton-cubist__crausaz.mid,76
317,2841,Crausaz & Orton/Cul'ed Populashun    De.mid,1898.0,crausaz__orton-culed_populashun____de,crausaz__orton-culed_populashun_de__crausaz.mid,83
318,2899,Crausaz & Orton/Dainty Foot Glide  The.mid,1915.0,crausaz__orton-dainty_foot_glide__the,crausaz__orton-dainty_foot_glide_the__crausaz.mid,84
319,2926,Crausaz & Orton/Dance Of The Hoo-Hoo.mid,1898.0,crausaz__orton-dance_of_the_hoohoo,crausaz__orton-dance_of_the_hoohoo__crausaz.mid,84
320,2928,Crausaz & Orton/Dance Of The Oyster And The Clam.mid,1898.0,crausaz__orton-dance_of_the_oyster_and_the_clam,crausaz__orton-dance_of_the_oyster_and_the_clam__crausaz.mid,88
321,2942,Crausaz & Orton/Dancing By Moonlight.mid,1923.0,crausaz__orton-dancing_by_moonlight,crausaz__orton-dancing_by_moonlight__crausaz.mid,84
322,2985,Crausaz & Orton/Dandy Sandy.mid,1900.0,crausaz__orton-dandy_sandy,crausaz__orton-dandy_sandy__crausaz.mid,80
323,3080,Crausaz & Orton/Darky In The Woodpile.mid,1900.0,crausaz__orton-darky_in_the_woodpile,crausaz__orton-darky_in_the_woodpile__crausaz.mid,85
324,3087,"Crausaz & Orton/Dash Of Lavender, A.mid",,crausaz__orton-dash_of_lavender_a,crausaz__orton-dash_of_lavender_a__crausaz.mid,84
325,3113,Crausaz & Orton/Davis Fox Trot  The.mid,1914.0,crausaz__orton-davis_fox_trot__the,crausaz__orton-davis_fox_trot_the__crausaz.mid,82
326,3219,Crausaz & Orton/Diamond Lily  The.mid,1967.0,crausaz__orton-diamond_lily__the,crausaz__orton-diamond_lily_the__orton_ex_gordon.mid,74
327,3233,Crausaz & Orton/Didelphis or Opposum.mid,1902.0,crausaz__orton-didelphis_or_opposum,crausaz__orton-didelphis_or_opposum__crausaz.mid,84
328,3244,Crausaz & Orton/Dime Rag.mid,1995.0,crausaz__orton-dime_rag,crausaz__orton-dime_rag__crausaz.mid,78
329,3263,Crausaz & Orton/Dingy's Serenade  The.mid,1898.0,crausaz__orton-dingys_serenade__the,crausaz__orton-dingys_serenade_the__crausaz_ex_gordon.mid,74
330,3399,Crausaz & Orton/Doherty Rag.mid,1912.0,crausaz__orton-doherty_rag,crausaz__orton-doherty_rag__crausaz.mid,80
331,3662,Crausaz & Orton/Dutch Rag.mid,,crausaz__orton-dutch_rag,crausaz__orton-dutch_rag__crausaz.mid,79
332,3870,Crausaz & Orton/Eskimo Shivers.mid,1921.0,crausaz__orton-eskimo_shivers,crausaz__orton-eskimo_shivers__crausaz.mid,82
333,3997,Crausaz & Orton/Excelsior Shoe Step  The.mid,,crausaz__orton-excelsior_shoe_step__the,crausaz__orton-excelsior_shoe_step_the__crausaz.mid,84
334,4053,Crausaz & Orton/Fantastic  The.mid,1902.0,crausaz__orton-fantastic__the,crausaz__orton-fantastic_the__crausaz.mid,80
335,4255,Crausaz & Orton/Flipity Flop.mid,1901.0,crausaz__orton-flipity_flop,crausaz__orton-flipity_flop__crausaz.mid,81
336,4411,Crausaz & Orton/Foxy Sam.mid,1903.0,crausaz__orton-foxy_sam,crausaz__orton-foxy_sam__crausaz.mid,78
337,4478,Crausaz & Orton/Frigid Frolics.mid,1905.0,crausaz__orton-frigid_frolics,crausaz__orton-frigid_frolics__crausaz.mid,82
338,4557,Crausaz & Orton/Fun On The Levee.mid,,crausaz__orton-fun_on_the_levee,crausaz__orton-fun_on_the_levee__crausaz.mid,83
339,4900,Crausaz & Orton/Goldilocks.mid,1957.0,crausaz__orton-goldilocks,crausaz__orton-goldilocks__orton_ex_gordon.mid,70
340,5030,Crausaz & Orton/Greased Lightning.mid,,crausaz__orton-greased_lightning,crausaz__orton-greased_lightning__crausaz.mid,83
341,5117,Crausaz & Orton/Halifax Rag.mid,1910.0,crausaz__orton-halifax_rag,crausaz__orton-halifax_rag__crausaz.mid,80
342,5147,Crausaz & Orton/Handy Andy.mid,1900.0,crausaz__orton-handy_andy,crausaz__orton-handy_andy__crausaz.mid,79
343,5228,Crausaz & Orton/Hard Boiled Rag.mid,1910.0,crausaz__orton-hard_boiled_rag,crausaz__orton-hard_boiled_rag__crausaz.mid,82
344,5421,Crausaz & Orton/Higgledy Piggledy.mid,1902.0,crausaz__orton-higgledy_piggledy,crausaz__orton-higgledy_piggledy__crausaz.mid,83
345,5431,Crausaz & Orton/High Life.mid,1952.0,crausaz__orton-high_life,crausaz__orton-high_life__crausaz_ex_gordon.mid,68
346,5458,Crausaz & Orton/Hilda.mid,1910.0,crausaz__orton-hilda,crausaz__orton-hilda__crausaz.mid,75
347,5491,Crausaz & Orton/Hocus Pocus Rag.mid,1910.0,crausaz__orton-hocus_pocus_rag,crausaz__orton-hocus_pocus_rag__crausaz.mid,82
348,5557,Crausaz & Orton/Honey I'm Waitin'.mid,1904.0,crausaz__orton-honey_im_waitin,crausaz__orton-honey_im_waitin__crausaz.mid,82
349,5717,"Crausaz & Orton/Hot Wave, A.mid",1901.0,crausaz__orton-hot_wave_a,crausaz__orton-hot_wave_a__crausaz.mid,79
350,5754,Crausaz & Orton/How Reuben Does The Rag.mid,1902.0,crausaz__orton-how_reuben_does_the_rag,crausaz__orton-how_reuben_does_the_rag__crausaz.mid,85
351,6481,Crausaz & Orton/Isadore Two Step.mid,1908.0,crausaz__orton-isadore_two_step,crausaz__orton-isadore_two_step__crausaz.mid,83
352,6676,Crausaz & Orton/Jazz.mid,,crausaz__orton-jazz,crausaz__orton-jazz__crausaz.mid,75
353,6827,Crausaz & Orton/Jolly Roger.mid,1970.0,crausaz__orton-jolly_roger,crausaz__orton-jolly_roger__crausaz_ex_gordon.mid,69
354,6904,Crausaz & Orton/Jungle  The.mid,1905.0,crausaz__orton-jungle__the,crausaz__orton-jungle_the__crausaz.mid,78
355,7088,Crausaz & Orton/Kewpie.mid,1929.0,crausaz__orton-kewpie,crausaz__orton-kewpie__crausaz.mid,76
356,7194,Crausaz & Orton/Knights Templar March.mid,1899.0,crausaz__orton-knights_templar_march,crausaz__orton-knights_templar_march__crausaz.mid,85
357,7204,Crausaz & Orton/Koko Bolo Two-Step.mid,1903.0,crausaz__orton-koko_bolo_twostep,crausaz__orton-koko_bolo_twostep__crausaz.mid,83
358,7248,Crausaz & Orton/Lady With The Red Dress.mid,1900.0,crausaz__orton-lady_with_the_red_dress,crausaz__orton-lady_with_the_red_dress__crausaz.mid,85
359,7574,Crausaz & Orton/Liza.mid,1906.0,crausaz__orton-liza,crausaz__orton-liza__crausaz.mid,75
360,7588,Crausaz & Orton/Lock The Barn!.mid,1927.0,crausaz__orton-lock_the_barn,crausaz__orton-lock_the_barn__crausaz.mid,81
361,7799,Crausaz & Orton/Ma Mobile Babe.mid,1899.0,crausaz__orton-ma_mobile_babe,crausaz__orton-ma_mobile_babe__crausaz.mid,82
362,7943,Crausaz & Orton/Mandy Lou's Cakewalk.mid,1966.0,crausaz__orton-mandy_lous_cakewalk,crausaz__orton-mandy_lous_cakewalk__orton_ex_gordon.mid,76
363,7969,Crausaz & Orton/Maori.mid,1908.0,crausaz__orton-maori,crausaz__orton-maori__crausaz.mid,75
364,8062,"Crausaz & Orton/Matchmaker,The.mid",1903.0,crausaz__orton-matchmakerthe,crausaz__orton-matchmaker_the__crausaz.mid,80
365,8134,Crausaz & Orton/Melancholy Mose.mid,1902.0,crausaz__orton-melancholy_mose,crausaz__orton-melancholy_mose__crausaz.mid,82
366,8181,Crausaz & Orton/Mentel's Maxixe.mid,1914.0,crausaz__orton-mentels_maxixe,crausaz__orton-mentels_maxixe__crausaz.mid,82
367,8479,Crausaz & Orton/Monkey Motion Rag.mid,1911.0,crausaz__orton-monkey_motion_rag,crausaz__orton-monkey_motion_rag__crausaz.mid,83
368,8742,Crausaz & Orton/My Kickapoo.mid,1904.0,crausaz__orton-my_kickapoo,crausaz__orton-my_kickapoo__crausaz.mid,80
369,8767,Crausaz & Orton/My Maryland Babe.mid,1901.0,crausaz__orton-my_maryland_babe,crausaz__orton-my_maryland_babe__crausaz.mid,83
370,9232,"Crausaz & Orton/Oh You, Sally Rag.mid",1911.0,crausaz__orton-oh_you_sally_rag,crausaz__orton-oh_you_sally_rag__crausaz.mid,83
371,9315,Crausaz & Orton/Old Black Joe.mid,1914.0,crausaz__orton-old_black_joe,crausaz__orton-old_black_joe__crausaz.mid,81
372,9451,Crausaz & Orton/On The Turf At Saratoga.mid,1904.0,crausaz__orton-on_the_turf_at_saratoga,crausaz__orton-on_the_turf_at_saratoga__crausaz.mid,85
373,9453,Crausaz & Orton/On the Wharf.mid,1905.0,crausaz__orton-on_the_wharf,crausaz__orton-on_the_wharf__crausaz.mid,81
374,9501,Crausaz & Orton/Onward To Berlin.mid,1918.0,crausaz__orton-onward_to_berlin,crausaz__orton-onward_to_berlin__crausaz.mid,83
