7592;Easy Winners, The - Pitt-Payne.mid;7592-pittpayne-easy_winners_the__pittpayne.mid
7593;Rastus On Parade - Pitt-Payne.mid;7593-pittpayne-rastus_on_parade__pittpayne.mid
7594;Mickey Jigglings - Pitt-Payne.mid;7594-pittpayne-mickey_jigglings__pittpayne.mid
7595;Casey Jones - Pitt-Payne.mid;7595-pittpayne-casey_jones__pittpayne.mid
7596;Don't Leave Me Daddy - Pitt-Payne.mid;7596-pittpayne-dont_leave_me_daddy__pittpayne.mid
7597;Sheik, The - Pitt-Payne.mid;7597-pittpayne-sheik_the__pittpayne.mid
7598;Tickled To Death (Hunter) - Pitt-Payne.mid;7598-pittpayne-tickled_to_death_hunter__pittpayne.mid
7599;Razzle-Dazzle - Pitt-Payne.mid;7599-pittpayne-razzledazzle__pittpayne.mid
7600;I've Got My Fingers Crossed (Koehler & McHugh) - Pitt-Payne.mid;7600-pittpayne-ive_got_my_fingers_crossed_koehler__mchugh__pittpayne.mid
7601;Thanks For The Lobster! - Pitt-Payne.mid;7601-pittpayne-thanks_for_the_lobster__pittpayne.mid
7602;Coontown Capers [song] - Pitt-Payne.mid;7602-pittpayne-coontown_capers_song__pittpayne.mid
7603;Shine Or Polish Rag - Pitt-Payne.mid;7603-pittpayne-shine_or_polish_rag__pittpayne.mid
7604;Rag Of Rags, The (MacQuinn) - Pitt-Payne.mid;7604-pittpayne-rag_of_rags_the_macquinn__pittpayne.mid
7605;Irish Rag [song] - Pitt-Payne.mid;7605-pittpayne-irish_rag_song__pittpayne.mid
7606;Eatin' Time - Pitt-Payne.mid;7606-pittpayne-eatin_time__pittpayne.mid
7607;When My Great-Grand-Daddy - Pitt-Payne.mid;7607-pittpayne-when_my_greatgranddaddy__pittpayne.mid
7608;Del Mar Rag - Pitt-Payne.mid;7608-pittpayne-del_mar_rag__pittpayne.mid
7609;Minnesota Street Rag - Pitt-Payne.mid;7609-pittpayne-minnesota_street_rag__pittpayne.mid
7610;Carolina Tar Heel - Pitt-Payne.mid;7610-pittpayne-carolina_tar_heel__pittpayne.mid
7611;Take Me To The Midnight Cakewalk Ball - Pitt-Payne.mid;7611-pittpayne-take_me_to_the_midnight_cakewalk_ball__pittpayne.mid
7612;Kansas City Rag - Pitt-Payne.mid;7612-pittpayne-kansas_city_rag__pittpayne.mid
7613;You're Gwine To Get Somethin' What You Don't Expect - Pitt-Payne.mid;7613-pittpayne-youre_gwine_to_get_somethin_what_you_dont_expect__pittpayne.mid
7614;Washington Waddle, The - Pitt-Payne.mid;7614-pittpayne-washington_waddle_the__pittpayne.mid
7615;Ching Chong - Pitt-Payne.mid;7615-pittpayne-ching_chong__pittpayne.mid
7616;Coon Up A Tree - Pitt-Payne.mid;7616-pittpayne-coon_up_a_tree__pittpayne.mid
7617;Audacious Arabella - Pitt-Payne.MID;7617-pittpayne-audacious_arabella__pittpayne.mid
7618;Three Little Words - Pitt-Payne.mid;7618-pittpayne-three_little_words__pittpayne.mid
7619;Temptation Blues, The - Pitt-Payne.mid;7619-pittpayne-temptation_blues_the__pittpayne.mid
7620;Sand Paper - Pitt-Payne.mid;7620-pittpayne-sand_paper__pittpayne.mid
7621;Crazy Rhythm - Pitt-Payne.mid;7621-pittpayne-crazy_rhythm__pittpayne.mid
7622;On The Level You're A Little Devil - Pitt-Payne.mid;7622-pittpayne-on_the_level_youre_a_little_devil__pittpayne.mid
7623;Stewed Prunes - Pitt-Payne.mid;7623-pittpayne-stewed_prunes__pittpayne.mid
7624;Oh! You Beautiful Doll! - Pitt-Payne.mid;7624-pittpayne-oh_you_beautiful_doll__pittpayne.mid
7625;O-hi-o Flo - Pitt-Payne.mid;7625-pittpayne-ohio_flo__pittpayne.mid
7626;Sunflower Rag (Wenrich) - Pitt-Payne.mid;7626-pittpayne-sunflower_rag_wenrich__pittpayne.mid
7627;He'd Have To Get Under Get Out And Get Under - Pitt-Payne.mid;7627-pittpayne-hed_have_to_get_under_get_out_and_get_under__pittpayne.mid
7628;That Devilish Glide - Pitt-Payne.mid;7628-pittpayne-that_devilish_glide__pittpayne.mid
7629;Hot Air Rag (Walker) - Pitt-Payne.mid;7629-pittpayne-hot_air_rag_walker__pittpayne.mid
7630;Ole Eph's Vision - Pitt-Payne.mid;7630-pittpayne-ole_ephs_vision__pittpayne.mid
7631;Sunflower Babe - Pitt-Payne.mid;7631-pittpayne-sunflower_babe__pittpayne.mid
7632;After The Cake Walk - Pitt-Payne.mid;7632-pittpayne-after_the_cake_walk__pittpayne.mid
7633;Cherry Leaf Rag - Pitt-Payne.mid;7633-pittpayne-cherry_leaf_rag__pittpayne.mid
7634;Toot, Toot, Tootsie! - Pitt-Payne.mid;7634-pittpayne-toot_toot_tootsie__pittpayne.mid
7635;I'm A Real Kind Mama - Pitt-Payne.mid;7635-pittpayne-im_a_real_kind_mama__pittpayne.mid
7636;Cake Walk Queen, De - Pitt-Payne.mid;7636-pittpayne-cake_walk_queen_de__pittpayne.mid
7637;Kip-Kap - Pitt-Payne.mid;7637-pittpayne-kipkap__pittpayne.mid
7638;Dynamite Rag (Stokes) - Pitt-Payne.mid;7638-pittpayne-dynamite_rag_stokes__pittpayne.mid
7639;Roll On, Missouri - Pitt-Payne.mid;7639-pittpayne-roll_on_missouri__pittpayne.mid
7640;That College Rag - Pitt-Payne.mid;7640-pittpayne-that_college_rag__pittpayne.mid
7641;Rag De Luxe - Pitt-Payne.mid;7641-pittpayne-rag_de_luxe__pittpayne.mid
7642;Ragging The Chopsticks - Pitt-Payne.mid;7642-pittpayne-ragging_the_chopsticks__pittpayne.mid
7643;Knick Knocks Rag - Pitt-Payne.mid;7643-pittpayne-knick_knocks_rag__pittpayne.mid
7644;Feather Your Nest - Pitt-Payne.mid;7644-pittpayne-feather_your_nest__pittpayne.mid
7645;Come Along To Honeymoon Land - Pitt-Payne.mid;7645-pittpayne-come_along_to_honeymoon_land__pittpayne.mid
7646;Sphinx Rag - Pitt-Payne.mid;7646-pittpayne-sphinx_rag__pittpayne.mid
7647;Bumble Bee Rag (Tierney) - Pitt-Payne.mid;7647-pittpayne-bumble_bee_rag_tierney__pittpayne.mid
7648;Step Along  Henry - Pitt-Payne.mid;7648-pittpayne-step_along__henry__pittpayne.mid
7649;Frazzle - Pitt-Payne.mid;7649-pittpayne-frazzle__pittpayne.mid
7650;Ziegfeld Follies Rag - Pitt-Payne.mid;7650-pittpayne-ziegfeld_follies_rag__pittpayne.mid
7651;I Want To Linger - Pitt-Payne.mid;7651-pittpayne-i_want_to_linger__pittpayne.mid
7652;Feeding The Kitty (Cobb) - Pitt-Payne.mid;7652-pittpayne-feeding_the_kitty_cobb__pittpayne.mid
7653;Baby Blue - Pitt-Payne.mid;7653-pittpayne-baby_blue__pittpayne.mid
7654;Rum-Tum-Tiddle Dance, The - Pitt-Payne.mid;7654-pittpayne-rumtumtiddle_dance_the__pittpayne.mid
7655;Rachel Cohen - Pitt-Payne.mid;7655-pittpayne-rachel_cohen__pittpayne.mid
7656;I Believe In Miracles - Pitt-Payne.mid;7656-pittpayne-i_believe_in_miracles__pittpayne.mid
7657;Blacksmith Rag - Pitt-Payne.mid;7657-pittpayne-blacksmith_rag__pittpayne.mid
7658;Forest Queen - Pitt-Payne.mid;7658-pittpayne-forest_queen__pittpayne.mid
7659;Golden Spider - Pitt-Payne.mid;7659-pittpayne-golden_spider__pittpayne.mid
7660;Stevedore's Rag, The - Pitt-Payne.mid;7660-pittpayne-stevedores_rag_the__pittpayne.mid
7661;Simple Simon (Howarde) - Pitt-Payne.mid;7661-pittpayne-simple_simon_howarde__pittpayne.mid
7662;Salt And Pepper - Pitt-Payne.mid;7662-pittpayne-salt_and_pepper__pittpayne.mid
7663;Cheerful Charlie Jones - Pitt-Payne.mid;7663-pittpayne-cheerful_charlie_jones__pittpayne.mid
7664;Some Smoke - Pitt-Payne.mid;7664-pittpayne-some_smoke__pittpayne.mid
7665;Sadie Salome - Pitt-Payne.mid;7665-pittpayne-sadie_salome__pittpayne.mid
7666;N'Everything - Pitt-Payne.mid;7666-pittpayne-neverything__pittpayne.mid
7667;Red Rose Rag, The [song] (Wenrich) - Pitt-Payne.mid;7667-pittpayne-red_rose_rag_the_song_wenrich__pittpayne.mid
7668;I Ain't Got Nobody - Pitt-Payne.mid;7668-pittpayne-i_aint_got_nobody__pittpayne.mid
7669;He Ran Up-stairs - Pitt-Payne.mid;7669-pittpayne-he_ran_upstairs__pittpayne.mid
7670;Bon Bon Buddy - Pitt-Payne.mid;7670-pittpayne-bon_bon_buddy__pittpayne.mid
7671;Lemon Drops,A Rag - Pitt-Payne.mid;7671-pittpayne-lemon_dropsa_rag__pittpayne.mid
7672;Good Afternoon, Mr Jenkins - Pitt-Payne.mid;7672-pittpayne-good_afternoon_mr_jenkins__pittpayne.mid
7673;At The High Brown Babies' Ball - Pitt-Payne.mid;7673-pittpayne-at_the_high_brown_babies_ball__pittpayne.mid
7674;My Ann Elizer - Pitt-Payne.mid;7674-pittpayne-my_ann_elizer__pittpayne.mid
7675;I Cried For You - Pitt-Payne.mid;7675-pittpayne-i_cried_for_you__pittpayne.mid
7676;Back To Life - Pitt-Payne.mid;7676-pittpayne-back_to_life__pittpayne.mid
7677;Rag, Baby Mine (Botsford) - Pitt-Payne.mid;7677-pittpayne-rag_baby_mine_botsford__pittpayne.mid
7678;International Rag, The - Pitt-Payne.mid;7678-pittpayne-international_rag_the__pittpayne.mid
7679;Prohibition Blues (Sweet) - Pitt-Payne.mid;7679-pittpayne-prohibition_blues_sweet__pittpayne.mid
7680;Pipe Dream Blues - Pitt-Payne.mid;7680-pittpayne-pipe_dream_blues__pittpayne.mid
7681;Sweet Cider Time, When You Were Mine! - Pitt-Payne.mid;7681-pittpayne-sweet_cider_time_when_you_were_mine__pittpayne.mid
7682;Goose Step, The - Pitt-Payne.mid;7682-pittpayne-goose_step_the__pittpayne.mid
7683;Uncle Fohley - Pitt-Payne.mid;7683-pittpayne-uncle_fohley__pittpayne.mid
7684;They Go Wild Simply Wild Over Me [parody] - Pitt-Payne.mid;7684-pittpayne-they_go_wild_simply_wild_over_me_parody__pittpayne.mid
7685;Down Town Rag, The [song] - Pitt-Payne.mid;7685-pittpayne-down_town_rag_the_song__pittpayne.mid
7686;Calico Rag (Johnson) - Pitt-Payne.mid;7686-pittpayne-calico_rag_johnson__pittpayne.mid
7687;Gambling Man, The - Pitt-Payne.mid;7687-pittpayne-gambling_man_the__pittpayne.mid
7688;My Little China Doll - Pitt-Payne.mid;7688-pittpayne-my_little_china_doll__pittpayne.mid
7689;Dark Town Excitement - Pitt-Payne.mid;7689-pittpayne-dark_town_excitement__pittpayne.mid
7690;They Gotta Quit Kickin' My Dawg Aroun' - Pitt-Payne.mid;7690-pittpayne-they_gotta_quit_kickin_my_dawg_aroun__pittpayne.mid
7691;Banana Peel Rag (Winkler) - Pitt-Payne.mid;7691-pittpayne-banana_peel_rag_winkler__pittpayne.mid
7692;That Tired Rag - Pitt-Payne.mid;7692-pittpayne-that_tired_rag__pittpayne.mid
7693;I Had A Gal, I Had A Pal - Pitt-Payne.mid;7693-pittpayne-i_had_a_gal_i_had_a_pal__pittpayne.mid
7694;Bring Back The Old Hurdy Gurdy - Pitt-Payne.mid;7694-pittpayne-bring_back_the_old_hurdy_gurdy__pittpayne.mid
7695;Chasing The Chickens - Pitt-Payne.mid;7695-pittpayne-chasing_the_chickens__pittpayne.mid
7696;Everybody Loves My Girl - Pitt-Payne.mid;7696-pittpayne-everybody_loves_my_girl__pittpayne.mid
7697;Cotton Time - Pitt-Payne.mid;7697-pittpayne-cotton_time__pittpayne.mid
7698;Rag Medley - Pitt-Payne.mid;7698-pittpayne-rag_medley__pittpayne.mid
7699;Moon Shines On The Moonshine, The - Pitt-Payne.mid;7699-pittpayne-moon_shines_on_the_moonshine_the__pittpayne.mid
7700;Dancing 'Round The U.S.A. - Pitt-Payne.mid;7700-pittpayne-dancing_round_the_u.s.a.__pittpayne.mid
7701;Thriller!, The - Pitt-Payne.mid;7701-pittpayne-thriller_the__pittpayne.mid
7702;Good Bye Eliza Jane - Pitt-Payne.mid;7702-pittpayne-good_bye_eliza_jane__pittpayne.mid
7703;Nice And Easy - Pitt-Payne.mid;7703-pittpayne-nice_and_easy__pittpayne.mid
7704;Under The Mellow Arabian Moon - Pitt-Payne.mid;7704-pittpayne-under_the_mellow_arabian_moon__pittpayne.mid
7705;Dancing At That Georgia Jubilee - Pitt-Payne.mid;7705-pittpayne-dancing_at_that_georgia_jubilee__pittpayne.mid
7706;Sunflower Tickle - Pitt-Payne.mid;7706-pittpayne-sunflower_tickle__pittpayne.mid
7707;Glad Rag, The (Roberts) (ver 2) - Pitt-Payne.mid;7707-pittpayne-glad_rag_the_roberts_ver___pittpayne.mid
7708;Honey (Simons et al) - Pitt-Payne.mid;7708-pittpayne-honey_simons_et_al__pittpayne.mid
7709;Razzle Dazzle Glide, The - Pitt-Payne.mid;7709-pittpayne-razzle_dazzle_glide_the__pittpayne.mid
7710;You Can't Get Away From It - Pitt-Payne.mid.mid;7710-pittpayne-you_cant_get_away_from_it__pittpayne.mid.mid
7711;Ma - Pitt-Payne.mid;7711-pittpayne-ma__pittpayne.mid
7712;Tell Me - Pitt-Payne.mid;7712-pittpayne-tell_me__pittpayne.mid
7713;Hello, Hoosier Town - Pitt-Payne.mid;7713-pittpayne-hello_hoosier_town__pittpayne.mid
7714;Rag-Knots - Pitt-Payne.mid;7714-pittpayne-ragknots__pittpayne.mid
7715;Ski Do Rag (Gasdorf) - Pitt-Payne.mid;7715-pittpayne-ski_do_rag_gasdorf__pittpayne.mid
7716;Scandalous Thompson - Pitt-Payne.mid;7716-pittpayne-scandalous_thompson__pittpayne.mid
7717;Coon-Town Jubilee (Friedman) - Pitt-Payne.mid;7717-pittpayne-coontown_jubilee_friedman__pittpayne.mid
7718;Buxton Slow Drag - Pitt-Payne.mid;7718-pittpayne-buxton_slow_drag__pittpayne.mid
7719;Jefferson Brown - Pitt-Payne.mid;7719-pittpayne-jefferson_brown__pittpayne.mid
7720;Rig-A-Jig (Ayer) - Pitt-Payne.mid;7720-pittpayne-rigajig_ayer__pittpayne.mid
7721;Raggedy Ragtime Rags - Pitt-Payne.mid;7721-pittpayne-raggedy_ragtime_rags__pittpayne.mid
7722;Pathetic Rag - Pitt-Payne.mid;7722-pittpayne-pathetic_rag__pittpayne.mid
7723;He's Getting Too Darn Big For A One-Horse Town - Pitt-Payne.mid;7723-pittpayne-hes_getting_too_darn_big_for_a_onehorse_town__pittpayne.mid
7724;That Dawggone Rag - Pitt-Payne.mid;7724-pittpayne-that_dawggone_rag__pittpayne.mid
7725;Cannon Ball, The - Pitt-Payne.mid;7725-pittpayne-cannon_ball_the__pittpayne.mid
7726;What D'ye Mean You Lost Yer Dog - Pitt-Payne.mid;7726-pittpayne-what_dye_mean_you_lost_yer_dog__pittpayne.mid
7727;Candied Cherries - Pitt-Payne.mid;7727-pittpayne-candied_cherries__pittpayne.mid
7728;You Know What I Mean - Pitt-Payne.mid;7728-pittpayne-you_know_what_i_mean__pittpayne.mid
7729;When You're Smiling - Pitt-Payne.mid;7729-pittpayne-when_youre_smiling__pittpayne.mid
7730;Below The Mason-Dixon Line (Reed) - Pitt-Payne.mid;7730-pittpayne-below_the_masondixon_line_reed__pittpayne.mid
7731;After You've Gone - Pitt-Payne.mid;7731-pittpayne-after_youve_gone__pittpayne.mid
7732;Amo - Pitt-Payne.mid;7732-pittpayne-amo__pittpayne.mid
7733;That Parisian Rag - Pitt-Payne.mid;7733-pittpayne-that_parisian_rag__pittpayne.mid
7734;Chestnuts - Pitt-Payne.mid;7734-pittpayne-chestnuts__pittpayne.mid
7735;Uncle Jerry's New England - Pitt-Payne.mid;7735-pittpayne-uncle_jerrys_new_england__pittpayne.mid
7736;You Can't Shake That Shimmie Here - Pitt-Payne.mid;7736-pittpayne-you_cant_shake_that_shimmie_here__pittpayne.mid
7737;Ma Pickaninny Babe - Pitt-Payne.mid;7737-pittpayne-ma_pickaninny_babe__pittpayne.mid
7738;Double Fudge - Pitt-Payne.mid;7738-pittpayne-double_fudge__pittpayne.mid
7739;Sun Flower Slow Drag - Pitt-Payne.mid;7739-pittpayne-sun_flower_slow_drag__pittpayne.mid
7740;Ragtime Arabian Nights - Pitt-Payne.mid;7740-pittpayne-ragtime_arabian_nights__pittpayne.mid
7741;Ragtime Oriole - Pitt-Payne.mid;7741-pittpayne-ragtime_oriole__pittpayne.mid
7742;Tennessee Tantalizer, A - Pitt-Payne.mid;7742-pittpayne-tennessee_tantalizer_a__pittpayne.mid
7743;Flyer, The - Pitt-Payne.mid;7743-pittpayne-flyer_the__pittpayne.mid
7744;Indian Rag (Ayer) - Pitt-Payne.mid;7744-pittpayne-indian_rag_ayer__pittpayne.mid
7745;Ragtime Cow Boy Joe - Pitt-Payne.mid;7745-pittpayne-ragtime_cow_boy_joe__pittpayne.mid
7746;You Were Never Introduced To Me - Pitt-Payne.mid;7746-pittpayne-you_were_never_introduced_to_me__pittpayne.mid
7747;Dandy Dan - Pitt-Payne.mid;7747-pittpayne-dandy_dan__pittpayne.mid
7748;Gladiolus Rag - Pitt-Payne.mid;7748-pittpayne-gladiolus_rag__pittpayne.mid
7749;Nuthin' But - Pitt-Payne.mid;7749-pittpayne-nuthin_but__pittpayne.mid
7750;Get Your Money's Worth - Pitt-Payne.mid;7750-pittpayne-get_your_moneys_worth__pittpayne.mid
7751;Cheyenne (Shy Ann) - Pitt-Payne.mid;7751-pittpayne-cheyenne_shy_ann__pittpayne.mid
7752;That Lovin' Rag [song] - Pitt-Payne.mid;7752-pittpayne-that_lovin_rag_song__pittpayne.mid
7753;Flippitty Flop (von Tilzer & McCree) - Pitt-Payne.mid;7753-pittpayne-flippitty_flop_von_tilzer__mccree__pittpayne.mid
7754;Mormon Coon, The - Pitt-Payne.mid;7754-pittpayne-mormon_coon_the__pittpayne.mid
7755;Sugar Baby - Pitt-Payne.mid;7755-pittpayne-sugar_baby__pittpayne.mid
7756;I'll Say She Does - Pitt-Payne.mid;7756-pittpayne-ill_say_she_does__pittpayne.mid
7757;By The Light Of The Silvery Moon - Pitt-Payne.mid;7757-pittpayne-by_the_light_of_the_silvery_moon__pittpayne.mid
7758;High-Stepper Rag. Pitt-Payne.mid;7758-pittpayne-highstepper_rag._pittpayne.mid
7759;Atlantic City Board Walk - Pitt-Payne.mid;7759-pittpayne-atlantic_city_board_walk__pittpayne.mid
7760;That Puzzlin' Rag (song) - Pitt-Payne.mid;7760-pittpayne-that_puzzlin_rag_song__pittpayne.mid
7761;Yankee Bird - Pitt-Payne.mid;7761-pittpayne-yankee_bird__pittpayne.mid
7762;Kiss Me Good-Night - Pitt-Payne.mid;7762-pittpayne-kiss_me_goodnight__pittpayne.mid
7763;That Coon-Town Rag - Pitt-Payne.mid;7763-pittpayne-that_coontown_rag__pittpayne.mid
7764;Diplomat Rag - Pitt-Payne.mid;7764-pittpayne-diplomat_rag__pittpayne.mid
7765;Beside The Sea At Waikiki - Pitt-Payne.mid;7765-pittpayne-beside_the_sea_at_waikiki__pittpayne.mid
7766;Certain Party, A - Pitt-Payne.mid;7766-pittpayne-certain_party_a__pittpayne.mid
7767;Chills And Fever - Pitt-Payne.mid;7767-pittpayne-chills_and_fever__pittpayne.mid
7768;Dusky Dudes (song) - Pitt-Payne.mid;7768-pittpayne-dusky_dudes_song__pittpayne.mid
7769;Abraham - Pitt-Payne.mid;7769-pittpayne-abraham__pittpayne.mid
7770;Baltimore Buck - Pitt-Payne.mid;7770-pittpayne-baltimore_buck__pittpayne.mid
7771;Klinkers - Pitt-Payne.mid;7771-pittpayne-klinkers__pittpayne.mid
7772;Ishudworry Rag - Pitt-Payne.mid;7772-pittpayne-ishudworry_rag__pittpayne.mid
7773;Keep Moving - Pitt-Payne.mid;7773-pittpayne-keep_moving__pittpayne.mid
7774;Ragtime Caveman Of Mine - Pitt-Payne.mid;7774-pittpayne-ragtime_caveman_of_mine__pittpayne.mid
7775;Louisiana (Funk) - Pitt-Payne.mid;7775-pittpayne-louisiana_funk__pittpayne.mid
7776;Elite Syncopations - Pitt-Payne.mid;7776-pittpayne-elite_syncopations__pittpayne.mid
7777;Dixie (Lincoln) (vers 2) - Pitt-Payne.mid;7777-pittpayne-dixie_lincoln_vers___pittpayne.mid
7778;Waitin' For The Evenin' Mail - Pitt-Payne.mid;7778-pittpayne-waitin_for_the_evenin_mail__pittpayne.mid
7779;Honey Boy, The - Pitt-Payne.mid;7779-pittpayne-honey_boy_the__pittpayne.mid
7780;Steeple-Chase Fox-Trot (Wenrich) - Pitt-Payne.mid;7780-pittpayne-steeplechase_foxtrot_wenrich__pittpayne.mid
7781;Tattered Melody - Pitt-Payne.mid;7781-pittpayne-tattered_melody__pittpayne.mid
7782;Pretty Polly - Pitt-Payne.mid;7782-pittpayne-pretty_polly__pittpayne.mid
7783;Monkey Blues (Darewski) - Pitt-Payne.mid;7783-pittpayne-monkey_blues_darewski__pittpayne.mid
7784;I Want To Go Back To Michigan - Pitt-Payne.mid;7784-pittpayne-i_want_to_go_back_to_michigan__pittpayne.mid
7785;Diablo Rag, The (Wahl) - Pitt-Payne.mid;7785-pittpayne-diablo_rag_the_wahl__pittpayne.mid
7786;Oh That Beautiful Rag - Pitt-Payne.mid;7786-pittpayne-oh_that_beautiful_rag__pittpayne.mid
7787;Honey, When It's Sunny - Pitt-Payne.mid;7787-pittpayne-honey_when_its_sunny__pittpayne.mid
7788;That Military Rag (Andino) - Pitt-Payne.mid;7788-pittpayne-that_military_rag_andino__pittpayne.mid
7789;Bethena - Pitt-Payne.mid;7789-pittpayne-bethena__pittpayne.mid
7790;Try It On Your Piano - Pitt-Payne.mid;7790-pittpayne-try_it_on_your_piano__pittpayne.mid
7791;If A Rooster Can Love So Many Little Chickens - Pitt-Payne.mid;7791-pittpayne-if_a_rooster_can_love_so_many_little_chickens__pittpayne.mid
7792;Rapid - Pitt-Payne.mid;7792-pittpayne-rapid__pittpayne.mid
7793;Original Blues, The (Barron) - Pitt-Payne.mid;7793-pittpayne-original_blues_the_barron__pittpayne.mid
7794;Little Red Lacquer Cage, The - Pitt-Payne.mid;7794-pittpayne-little_red_lacquer_cage_the__pittpayne.mid
7795;Where That Ragtime River Flows - Pitt-Payne.mid;7795-pittpayne-where_that_ragtime_river_flows__pittpayne.mid
7796;Arithmetic Of Love - Pitt-Payne.mid;7796-pittpayne-arithmetic_of_love__pittpayne.mid
7797;When Johnson's Quartette Harmonize - Pitt-Payne.mid;7797-pittpayne-when_johnsons_quartette_harmonize__pittpayne.mid
7798;Hurry A Little - Pitt-Payne.mid;7798-pittpayne-hurry_a_little__pittpayne.mid
7799;Washington Pie - Pitt-Payne.mid;7799-pittpayne-washington_pie__pittpayne.mid
7800;That Southern Hospitality - Pitt-Payne.mid;7800-pittpayne-that_southern_hospitality__pittpayne.mid
7801;Meteor Rag - Pitt-Payne.mid;7801-pittpayne-meteor_rag__pittpayne.mid
7802;Nicodemus And His Banjo - Pitt-Payne.mid;7802-pittpayne-nicodemus_and_his_banjo__pittpayne.mid
7803;At A Darktown Cakewalk - Pitt-Payne.mid;7803-pittpayne-at_a_darktown_cakewalk__pittpayne.mid
7804;Richmond Rag, The (Aufderheide) - Pitt-Payne.mid;7804-pittpayne-richmond_rag_the_aufderheide__pittpayne.mid
7805;Just Come Up And Take Your Presents Back - Pitt-Payne.mid;7805-pittpayne-just_come_up_and_take_your_presents_back__pittpayne.mid
7806;Dixie Beauty - Pitt-Payne.mid;7806-pittpayne-dixie_beauty__pittpayne.mid
7807;Mosquito Bites - Pitt-Payne.mid;7807-pittpayne-mosquito_bites__pittpayne.mid
7808;Mammy Jinny's Jubilee - Pitt-Payne.mid;7808-pittpayne-mammy_jinnys_jubilee__pittpayne.mid
7809;Du-Dah - Pitt-Payne.mid;7809-pittpayne-dudah__pittpayne.mid
7810;Ragtime Temple Bells - Pitt-Payne.mid;7810-pittpayne-ragtime_temple_bells__pittpayne.mid
7811;Wild Wild Women, The - Pitt-Payne.mid;7811-pittpayne-wild_wild_women_the__pittpayne.mid
7812;American Rag Time, the - Pitt-Payne.mid;7812-pittpayne-american_rag_time_the__pittpayne.mid
7813;My Creole Belle - Pitt-Payne.mid;7813-pittpayne-my_creole_belle__pittpayne.mid
7814;Peacherine Rag - Pitt-Payne.mid;7814-pittpayne-peacherine_rag__pittpayne.mid
7815;Frisco Rag, The - Pitt-Payne.mid;7815-pittpayne-frisco_rag_the__pittpayne.mid
7816;Cows May Come And Cows May Go - Pitt-Payne.mid;7816-pittpayne-cows_may_come_and_cows_may_go__pittpayne.mid
7817;Frisco Cabaret, The - Pitt-Payne.mid;7817-pittpayne-frisco_cabaret_the__pittpayne.mid
7818;Southern Jamboree, A - Pitt-Payne.mid;7818-pittpayne-southern_jamboree_a__pittpayne.mid
7819;You May Go But This Will Bring You Back - Pitt-Payne.mid;7819-pittpayne-you_may_go_but_this_will_bring_you_back__pittpayne.mid
7820;Butcher Rag - Pitt-Payne.mid;7820-pittpayne-butcher_rag__pittpayne.mid
7821;That Devilish Rag - Pitt-Payne.mid;7821-pittpayne-that_devilish_rag__pittpayne.mid
7822;Rinkum Ditty Rag, The - Pitt-Payne.mid;7822-pittpayne-rinkum_ditty_rag_the__pittpayne.mid
7823;Powder Rag (Johnson) - Pitt-Payne.mid;7823-pittpayne-powder_rag_johnson__pittpayne.mid
7824;Candle-Stick Rag - Pitt-Payne.mid;7824-pittpayne-candlestick_rag__pittpayne.mid
7825;Eli Green's Cake Walk - Pitt-Payne.mid;7825-pittpayne-eli_greens_cake_walk__pittpayne.mid
7826;Memories Of You (vers 2) - Pitt-Payne.mid;7826-pittpayne-memories_of_you_vers___pittpayne.mid
7827;Hen And The Cow, The - Pitt-Payne.mid;7827-pittpayne-hen_and_the_cow_the__pittpayne.mid
7828;Blue Devils Of France, The - Pitt-Payne.mid;7828-pittpayne-blue_devils_of_france_the__pittpayne.mid
7829;Raggin' The Old Virginia Reel - Pitt-Payne.mid;7829-pittpayne-raggin_the_old_virginia_reel__pittpayne.mid
7830;In The Land Of Harmony - Pitt-Payne.mid;7830-pittpayne-in_the_land_of_harmony__pittpayne.mid
7831;Fuss And Feathers (Lincoln) - Pitt-Payne.mid;7831-pittpayne-fuss_and_feathers_lincoln__pittpayne.mid
7832;Laughing Water - Pitt-Payne.mid;7832-pittpayne-laughing_water__pittpayne.mid
7833;King Of The Bungaloos - Pitt-Payne.mid;7833-pittpayne-king_of_the_bungaloos__pittpayne.mid
7834;Fairy Queen - Pitt-Payne.mid;7834-pittpayne-fairy_queen__pittpayne.mid
7835;Wriggley Rag, The (Worton & Arthurs) - Pitt-Payne.mid;7835-pittpayne-wriggley_rag_the_worton__arthurs__pittpayne.mid
7836;Ketchup - Pitt-Payne.mid;7836-pittpayne-ketchup__pittpayne.mid
7837;Home Sweet Home Sounds Good To Me - Pitt-Payne.mid;7837-pittpayne-home_sweet_home_sounds_good_to_me__pittpayne.mid
7838;Ebony Echoes - Pitt-Payne.mid;7838-pittpayne-ebony_echoes__pittpayne.mid
7839;Marigold (Mayerl) (vers 2) - Pitt-Payne.mid;7839-pittpayne-marigold_mayerl_vers___pittpayne.mid
7840;I'd Love To Be A Monkey In The Zoo- Pitt-Payne.mid;7840-pittpayne-id_love_to_be_a_monkey_in_the_zoo_pittpayne.mid
7841;Broadway Blues - Pitt-Payne.mid;7841-pittpayne-broadway_blues__pittpayne.mid
7842;Mandy Lane - Pitt-Payne.mid;7842-pittpayne-mandy_lane__pittpayne.mid
7843;Porcupine Rag (Johnson) - Pitt-Payne.mid;7843-pittpayne-porcupine_rag_johnson__pittpayne.mid
